Country,Year,Adjustment.for.the.change.in.net.equity.of.households.in.pension.fund.reserves,Compensation.of.employees.received.by.households,"Compensation.of.employees,.total.economy",Consumer.price.index,Consumer.price.index.with.fixed.interest.rates,"Consumer.price.index,.harmonised",Core.inflation.index,"Core.inflation.index,.harmonised",Current.disbursements.of.households.and.non-profit.institutions.serving.households,Direct.taxes.on.households,Employees.and.self-employed.contributions.to.social.security,"Exports.of.goods.and.services,.deflator.(national.accounts.basis)","Final.domestic.expenditure,.deflator","General.government.fixed.capital.formation,.deflator,.based.on.appropriation.account","Government.final.consumption.expenditure,.deflator","Gross.capital.formation,.deflator",Gross.current.receipts.of.households.and.non-profit.institutions.serving.households,Gross.disposable.income.of.household.and.non-profit.institutions.serving.households,"Gross.domestic.product,.market.prices,.deflator","Gross.national.product,.market.prices,.deflator",Gross.saving.of.households.and.non-profit.institutions.serving.households,Gross.saving.ratio.of.households.and.non-profit.institutions.serving.households,Gross.self-employment.income.received.by.households,"Gross.total.fixed.capital.formation,.deflator","Imports.of.goods.and.services,.deflator.(national.accounts.basis)","Mainland.gross.domestic.product,.market.prices,.deflator",Net.current.receipts.of.households.and.non-profit.institutions.serving.households,Net.disposable.income.of.households.and.non-profit.institutions.serving.households,Net.saving.of.households.and.non-profit.institutions.serving.households,Net.saving.ratio.of.households.and.non-profit.institutions.serving.households,Net.self-employment.income.received.by.households,"Offshore.gross.domestic.product,.market.prices,.deflator",Other.current.income.payable.by.households.and.non-profit.institutions.serving.households,Other.current.income.received.by.households.and.non-profit.institutions.serving.households,"Private.final.consumption.expenditure,.deflator","Private.final.consumption.expenditure,.nominal.value,.appropriation.account","Purchasing.power.parity,.national.currency.per.USD",Real.gross.disposable.income.of.households.and.non-profit.institutions.serving.households,Real.net.disposable.income.of.households.and.non-profit.institutions.serving.households,"Total.domestic.expenditure,.deflator",Total.employers.social.contributions,"Wages,.total.economy"
JPN,2024,-707825000000.0,311458506907374.0,311151249672858.0,1.10277001781624,,,1.05428571320457,,141402504130514.0,30438096727446.0,43404118168134.8,1.22242022629487,1.10820185714153,0.895663040792059,1.04598058180302,1.17056070324908,,,1.09004534611488,,,,,1.16261575459996,1.31934108253047,,488322970236691.0,346920466106176.0,16594867918812.5,4.79325880932327,28623398941082.3,,67560289234933.7,72071779137077.5,1.10766776725425,329617773187364.0,94.8814810573706,,313199026244252.0,1.10889369895533,50805206667878.9,260346043004979.0
KOR,2015,9848300000000.01,787910600000000.0,788366100000000.0,0.948609166666667,,,0.945239623003141,,360767900000000.0,66933500000000.0,67753200000000.0,1.07091254467369,0.929060043803842,,0.912277510262856,0.91712920682982,,,0.945976741844275,,,,,0.920943621109839,1.03156879509207,,1298520200000000.0,937752300000000.0,80811800000000.1,8.52804441027159,124744100000000.0,,226081200000000.0,310426300000000.0,0.938909845292349,866788800000000.0,857.483387224998,,998767139040929.0,0.928253291936659,110773500000000.0,677592600000000.0
KOR,2016,12443100000000.0,825815900000000.0,826816000000000.0,0.957826666666666,,,0.96296364196965,,373558400000000.0,76269100000000.0,72436099999999.9,1.02397443336842,0.94053697845655,,0.927222441335142,0.924740666954955,,,0.965487154915135,,,,,0.929043976270212,0.951482126334691,,1337179100000000.0,963620700000000.0,73301400000000.1,7.5098984308198,127500400000000.0,,224853200000000.0,300766300000000.0,0.951386428415307,902762400000000.0,858.809686701385,,1012859413608700.0,0.939444242406238,112248900000000.0,714567100000000.0
KOR,2017,13818000000000.0,865418200000000.0,866774200000000.0,0.976450000000001,,,0.977754352047066,,401512000000000.0,83273300000000.0,77443400000000.0,1.07460452864133,0.959737644094663,,0.952034739403813,0.943611193058449,,,0.984978500121199,,,,,0.946362831633027,1.00514116684529,,1392798700000000.0,991286700000000.0,58203200000000.0,5.79075990789816,127765200000000.0,,240795300000000.0,310259200000000.0,0.97012692055422,946901500000000.0,872.624771529584,,1021811351687560.0,0.959169573087019,115408800000000.0,751365400000000.0
KOR,2018,13119500000000.0,912770600000000.0,914050900000000.0,0.990860833333334,,,0.98916842359647,,444562000000000.0,93524900000000.0,85216800000000.2,1.09091252279685,0.975795959605772,,0.973200110559913,0.959963049644196,,,0.990559262481466,,,,,0.963932687033007,1.05339067443383,,1479477600000000.0,1034915600000000.0,56310800000000.3,5.37298798484901,125071700000000.0,,265820300000000.0,344125300000000.0,0.983784373081732,991724300000000.0,854.871397317644,,1051974018206960.0,0.974646317720176,123632000000000.0,790418900000000.0
KOR,2019,15036300000000.0,961419600000000.0,962415500000000.0,0.994655833333333,,,0.996454196215031,,465294400000000.0,92216300000000.0,93124000000000.0,1.04314430191848,0.9893066529153,,0.986521346167911,0.988714304884927,,,0.984376085392716,,,,,0.988437136157138,1.06677218685552,,1546794900000000.0,1081500500000000.0,74080100000000.0,6.75582433713123,118218700000000.0,,279954100000000.0,356744300000000.0,0.990766153804412,1022456700000000.0,847.547829438217,,1091579981660840.0,0.989668647604682,133835300000000.0,828580200000000.0
KOR,2020,14954800000000.0,984817300000000.0,985597800000001.0,1.0,,,1.0,,483369800000000.0,105441300000000.0,101699600000000.0,1.0,0.999999999999998,,0.9999994278952,1.00000015410011,,,0.99999995142015,,,,,0.999999843497321,1.00000031413024,,1604447600000000.0,1121077800000000.0,151944600000000.0,13.3750211041479,104647000000000.0,,276228900000000.0,389669000000000.0,1.0,984088000000000.0,829.359157288884,,1121077800000000.0,1.0,140809500000000.0,844788300000001.0
KOR,2021,15027000000000.0,1037919900000000.0,1038685800000000.0,1.02498333333333,,,1.01372488562595,,529109900000000.0,129309000000000.0,109010700000000.0,1.10721896066565,1.03314152546722,,1.0243020663499,1.06823962125038,,,1.03180522654446,,,,,1.04962737312871,1.13916471975106,,1687587800000000.0,1158477900000000.0,126732700000000.0,10.7995032658151,106250700000000.0,,290790200000000.0,407461800000000.0,1.0253642353487,1046772200000000.0,827.274373825971,,1129820857859390.0,1.03911870738967,150950500000000.0,887735300000001.0
KOR,2022,13084400000000.0,1102764700000000.0,1103857700000000.0,1.07715,,,1.05024958125349,,583502100000000.0,144000200000000.0,118928400000000.0,1.28305821618278,1.08449698024432,,1.06670593076073,1.14510062660214,,,1.05045867184315,,,,,1.11520110992021,1.44038268881249,,1801282600000000.0,1217780500000000.0,91467699999997.8,7.43117299063429,103353100000000.0,,320573500000000.0,440641300000000.0,1.07093409002579,1139397200000000.0,810.430885575142,,1137119932348660.0,1.09405507978401,161649600000000.0,942208100000000.0
KOR,2023,16321300000000.0,1148250100000000.0,1150359900000000.0,1.11590000000182,,,1.08618261514734,,604935400000000.0,129126200000000.0,130544500000000.0,1.17288489282952,1.1144844956312,,1.08748937911311,1.1350800790137,,,1.07042068048332,,,,,1.14204056049438,1.30943733426336,,1846658800000000.0,1241723400000000.0,60477800000002.0,4.80728546449915,108612400000000.0,,345264700000000.0,429440900000000.0,1.1061103757979,1197566900000000.0,800.34801664952,,1122603518753070.0,1.11219982213515,173003700000000.0,977356200000000.0
KOR,2024,18475268551542.0,1189579563563820.0,1191765302509720.0,1.14169106737177,,,1.10971522860413,,647521191720477.0,132981151309318.0,136086297457266.0,1.25565244503435,1.13941239952505,,1.11360333851605,1.18133521290088,,,1.11724809530026,,,,,1.1702310126553,1.35408186375823,,1905527746189130.0,1258006554468660.0,36332248146744.7,2.84628010297722,111541938429951.0,,378453742953893.0,438153609078858.0,1.12853651894223,1240149574873450.0,815.214952514581,,1114723833348150.0,1.14254261757307,174372028226120.0,1017393274283600.0
LTU,2015,271696124.0,15659489683.0,15657827609.0,,,0.863968205970021,,0.865832100725135,,1456966674.0,4132195973.29303,0.92987664330447,0.817037280958184,,0.643463237354481,0.816421095557037,,,0.829280180013594,,,,,0.864955659580975,0.906540498104045,,29020233054.0,22243458528.0,-831360338.000024,-3.69244782392012,,,1187611878.70697,6354155285.0,0.858680453894935,23346514990.0,0.445856410011262,,25904232974.0996,0.810010295721624,771756221.70697,14886071387.2931
LTU,2016,329957271.0,16975340485.0,17011224865.0,,,0.869828790300516,,0.880789350265164,,1556959795.0,4509126918.65695,0.906884006203131,0.829496341203481,,0.658901514757878,0.769544759696974,,,0.837469101031689,,,,,0.882120364303795,0.869532165696671,,31265297465.0,23932338813.0,-266296071.999975,-1.0975716027783,,,1266871938.34306,7121099073.0,0.868229038138361,24528592156.0,0.438438793872819,,27564545484.8127,0.807428626300716,859235645.343052,16151989219.6569
LTU,2017,322700000.0,18517217290.0,18560248971.0,,,0.902170000143994,,0.904029726902124,,1651148755.0,4872552459.7543,0.94562393530849,0.857847331405583,,0.690721146639723,0.803273622045358,,,0.871770097601092,,,,,0.892048400240585,0.90660854310261,,32973017585.0,24994200804.0,-980316622.999975,-3.87218258107283,,,1455115566.2457,6710438192.0,0.901137473741498,26297217427.0,0.442718506330382,,27736279460.4743,0.840251841864567,970127167.2457,17590121803.7543
LTU,2018,347280000.0,20345857802.0,20382252151.0,,,0.925007559721804,,0.921021681878855,,1875312146.0,5406192082.20579,0.974046102484153,0.885953709525738,,0.744641538245574,0.873259630915366,,,0.903092879442719,,,,,0.909088712521571,0.947871124644106,,35556139171.0,26617206647.0,-1007265202.00001,-3.73552523059834,,,1657428295.79421,6663680595.0,0.924262593163811,27971751849.0,0.446619902881258,,28798316456.6766,0.880643137147518,1123829024.79421,19258423126.2058
LTU,2019,362380000.0,22573066539.0,22644616540.0,,,0.945749996400132,,0.942378873696745,,3572296602.0,4797961305.0,0.977715541604958,0.920680922016865,,0.829601666942878,0.818042520891581,,,0.924549110955482,,,,,0.938301410745122,0.942704241258153,,39039839792.0,29345368087.0,326380433.999995,1.09863740948718,,,1324213798.00001,7334430188.0,0.944396611984516,29381367653.0,0.431814537474264,,31073139944.1754,0.896608722521633,756023159.000004,21888593381.0
LTU,2020,394590000.0,23769261629.0,23825721628.0,,,0.955793626794534,,0.966881922147262,,3670393316.0,5162685049.0,0.940475678993378,0.951975644012232,,0.940904064919193,0.743263862930934,,,0.943398307119613,,,,,0.952214468901775,0.890762756385389,,42167549156.0,32052406012.0,3704255138.99998,11.4163269155333,,,1282064779.0,7617701886.0,0.955665923062592,28742740873.0,0.433452382003736,,33539341770.4826,0.908180036285408,821939647.999995,23003781980.0
LTU,2021,488350000.0,26881829748.0,26970456513.0,,,1.0,,1.0,,4264159512.0,5834731811.0,1.0,1.0,,1.00000000010072,1.0000000000808,,,1.00000000003529,,,,,1.0,0.999999999999999,,46190679485.0,34685285819.0,2656537368.99998,7.55263795494517,,,1406502343.0,8143655446.0,1.0000000000314,32517098450.0,0.434490263588314,,34685285817.911,1.0,929475316.000003,26040981197.0
LTU,2022,594180000.0,31279117016.0,31411158203.0,,,1.18857546042306,,1.10463580937263,,5160502284.0,6761702022.0,1.15401895809331,1.1635239950724,,1.13635207879065,1.47002522962936,,,1.16066543352302,,,,,1.13060830693327,1.24835753801966,,52951885795.0,39249025579.0,497281428.999975,1.24809593448494,,,1780655910.0,8979874019.0,1.1855101215479,39345924150.0,0.466993252563631,,33107288470.6824,1.23550942994366,1102364825.0,30308793378.0
LTU,2023,711294851.449514,35637013771.7892,35776291548.0,,,1.29180526157008,,1.21015909663665,,5735774884.84058,7553401416.88185,1.1516113190694,1.26658358091427,,1.28663441707584,1.31400457568086,,,1.26537783645219,,,,,1.19235424257249,1.1780429304561,,59062276046.9412,43870803306.9034,1844699710.19078,4.13775884580066,,,1902296438.31539,9216190358.875,1.29185564868013,42737398448.1621,0.483175637598012,,33959524310.4178,1.28288757159552,1250328536.0,34525963012.0
LTU,2024,853553821.739416,39407858257.1236,39562891617.3187,,,1.30384786059277,,1.25023404314398,,6089436909.3808,8291127472.59789,1.16627413991838,1.3147684148697,,1.42257951446974,1.34092110415389,,,1.31561461421285,,,,,1.2462579123756,1.17009678848416,,64830773912.3319,48547913092.0379,4544641065.95073,9.19940509840063,,,1902296438.31539,9216190358.875,1.31199915357897,44856825847.8265,0.489646046759872,,37003006411.708,1.32294376012329,1387847789.19244,38175043828.1263
LUX,2015,93233452.3041719,,25053806000.0,,,1.0,,1.0,,3768559998.86039,,0.999865768076434,1.0,,1.00043903907668,1.01111012774624,,,1.00269452521761,,,,,1.0000281747254,0.999730904386157,,28819372371.3408,18926214978.0865,1404570274.33594,7.38491591633968,,,,,0.999920060113888,17614878156.0547,0.881261202782017,,18927728058.5119,1.0,,21562186000.0
LUX,2016,95192062.3373304,,25977039000.0,,,1.00038333013891,,1.01007508395903,,3997578370.31816,,0.981671378559517,1.00771325519683,,1.00750823704642,1.00378992554634,,,0.98844679393295,,,,,1.00805640751831,0.987799685481293,,29795365998.8299,19410394089.2849,1162639078.48452,5.96054417153634,,,,,1.00735550003493,18342947073.1377,0.85189407173336,,19268663434.7177,1.00337241415128,,22386123000.0
LUX,2017,76303054.4161243,,27748005000.0,,,1.02148315430705,,1.0238335319461,,4146373004.83182,,1.02712902986808,1.02776326277509,,1.03236461230939,1.03466375915801,,,1.01260397559791,,,,,1.02059185671387,1.03863424203307,,31668810774.4486,20776143245.8637,1546281308.69028,7.41534727591905,,,,,1.02964185465849,19306164991.5895,0.848310300232639,,20178029041.7144,1.0275883351708,,23924205000.0
LUX,2018,-68188779.7837186,,29660280000.0,,,1.04207464937792,,1.0328836073634,,4597533798.83714,,1.05002990281775,1.04515444800952,,1.04839537911832,1.03217928674287,,,1.03083416120869,,,,,1.034981463492,1.06001386826264,,33365760095.3374,21676694899.8318,1424103781.80018,6.59047772154373,,,,,1.04885273547681,20184402338.2479,0.848865903657669,,20667052834.6169,1.04057546691462,,25656801000.0
LUX,2019,101857241.296832,,31311504000.0,,,1.0592661727819,,1.05165043042025,,4816135659.0131,,1.07507366918756,1.06718196408159,,1.08790359380124,1.04170883830664,,,1.03711571063053,,,,,1.05550107288825,1.0934785180577,,34928017396.87,22900227379.3205,2029375253.13081,8.82257102607054,,,,,1.06265209004232,20972709367.4865,0.829428734991012,,21550070426.5386,1.05930750243332,,27199335000.0
LUX,2020,36738667.423519,,32222281000.0,,,1.05930783910135,,1.0646088717406,,5153690714.77359,,1.0869256225531,1.09066189680485,,1.13003561911004,1.08687512270964,,,1.08501619247052,,,,,1.07763194370657,1.09069857132349,,37063296030.2704,24532754021.9022,5074713748.73264,20.654532077243,,,,,1.07935073222845,19494778940.593,0.838162014526455,,22729177170.4748,1.08680885879376,,28008383000.0
LUX,2021,80380537.6654202,,34862934000.0,,,1.09610753243723,,1.08084234035284,,5930760475.53671,,1.15999180752388,1.10896177780252,,1.13815028301959,1.13045969046123,,,1.1340177912648,,,,,1.12941533187616,1.15739045330411,,38815391589.6244,24965926281.5522,3059954446.12227,12.2171882194401,,,,,1.09286548688828,21986352373.0953,0.819534183915811,,22844464008.6839,1.094332617873,,30402816000.0
LUX,2022,99542995.8934291,,38185518000.0,,,1.18550678744344,,1.12673438945325,,6608620056.96388,,1.24000127582068,1.18525155825529,,1.19672725777778,1.28992057472424,,,1.20346069784798,,,,,1.2622170774007,1.2458669653042,,41977480356.8283,26728552433.9969,3125329458.8925,11.6494645214749,,,,,1.15203322666139,23702765970.9978,0.810536415278533,,23201199249.6576,1.17100847544665,,33345540000.0
LUX,2023,130801761.194068,,41844792000.0,,,1.22018149848278,,1.17048475403109,,7355945727.51743,,1.2935612346766,1.25026472748082,,1.28392908715734,1.35640176236189,,,1.24665383925281,,,,,1.34936804190949,1.30815234371063,,47159146119.3153,29230937895.6196,3808581646.70567,12.9712397535745,,,,,1.19404577452677,25553158010.108,0.827530306019514,,24480584010.4452,1.22945107716846,,36503913000.0
LUX,2024,118834418.852716,,43036874656.1236,,,1.24823023008887,,1.20102686741243,,7740613539.41491,,1.35845067694743,1.28344018818291,,1.33094819806154,1.29232365151835,,,1.28475516294851,,,,,1.38785843125923,1.36905777349702,,49671154512.5441,30536717011.8212,4109666852.86607,13.4059465939143,,,,,1.21781395193616,26545884577.8079,0.838081381812511,,25075026413.7407,1.23895234662884,,37683749376.0256
LVA,2015,329532000.0,,10893712000.0,,,0.920677300312256,,0.925004625061667,4660860000.0,1499696000.0,,0.928739671161836,0.892443494602963,,0.838240963233025,1.02568407286541,,,0.873346716417816,,510043000.000004,,,0.90223369002922,1.0270242045777,,18151482000.0,13490622000.0,-155990999.999996,-1.1287211416023,1441135000.0,,,2638359000.0,0.908103905085673,13976145000.0,0.497568024327038,,14855813221.8661,0.927016093083214,1826809000.00001,9066902999.99999
LVA,2016,417460000.0,,11558139000.0,,,0.921590290085237,,0.935827269363589,4829638000.0,1588249000.0,,0.912495464237441,0.895060916394604,,0.836706750826224,0.957133005952065,,,0.87865603546776,,704731000.000003,,,0.898455357446444,0.979037418272493,,19034435000.0,14204797000.0,-837999.999995232,-0.0057309894087843,1480743000.0,,,2756462000.0,0.914434311921213,14623095000.0,0.484533218030703,,15533972003.0364,0.915374015617499,1983007000.0,9575131999.99999
LVA,2017,477323000.0,,12468298000.0,,,0.948258798075819,,0.95147539467193,5236595000.0,1774090000.0,,0.9428165008559,0.920784141497457,,0.868755673838374,0.961427121811515,,,0.902460968231581,,920624000.000004,,,0.917719884523735,1.00720014786382,,20391134000.0,15154539000.0,168896000.000003,1.08045989658815,1679270000.0,,,2933408000.0,0.940558952245558,15462966000.0,0.484535953190789,,16112269160.6082,0.937561763100146,2142087000.00001,10326211000.0
LVA,2018,553863000.0,,13874467000.0,,,0.97247987970017,,0.969675012333494,5802354000.0,1803433000.0,,0.973463182907635,0.951373322943154,,0.917655042570819,0.973095487111315,,,0.936215509431924,,1191716000.00003,,,0.947277718329904,1.02170064299037,,22078132000.0,16275778000.0,382062000.000023,2.27017320214984,1593981000.0,,,3132670000.0,0.965566246445592,16447579000.0,0.489930509934136,,16856200245.1037,0.962131478039667,2462815999.99999,11411651000.0
LVA,2019,621130000.0,,14933854000.0,,,0.999194420788545,,0.991204674395657,6398628000.0,2042910000.0,,1.00674355956169,0.987199941806105,,0.976570234017868,0.949706997315196,,,0.976626117338127,,1597874999.99998,,,0.973970967651217,1.02537873018813,,23479925000.0,17081297000.0,730544999.999976,4.126807019173,1619977000.0,,,3144745000.0,0.997487632554315,16971882000.0,0.479801650784668,,17124319583.0499,0.985262106159069,2726119000.0,12207735000.0
LVA,2020,583586000.0,,15015540000.0,,,1.0,,1.0,6180264000.0,1871219000.0,,0.999999945390256,1.0,,1.00000016316424,1.0,,,1.0,,2649788999.99997,,,1.0,1.0,,23525421000.0,17345157000.0,1727427999.99997,9.63496436978305,1758895000.0,,,2749512000.0,1.0,16201315000.0,0.469667987044164,,17345157000.0,1.0,2715069000.00001,12300471000.0
LVA,2021,597238000.0,,15869103000.0,,,1.03239195648338,,1.01887796003947,6807241000.0,2077452000.0,,1.07971509887367,1.04439204540453,,1.107897560594,1.02468188051309,,,1.03297678767514,,2091376000.0,,,1.03022865117255,1.0967289158457,,25291291000.0,18484050000.0,1115646000.0,5.84680656777467,1710457000.0,,,3262775000.0,1.0262665727703,17965642000.0,0.481173168645202,,18010963711.0213,1.04537892800731,2919686000.0,12949417000.0
LVA,2022,687041000.0,,17872231000.0,,,1.2104249622145,,1.09633232609768,8018265000.0,2335646000.0,,1.25659065984548,1.17141855140608,,1.1742429271843,1.17445333415887,,,1.13457974546423,,692976000.000048,,,1.17515314265963,1.31314491938334,,28397661000.0,20379396000.0,-416344999.999951,-1.97634274841992,2089822000.0,,,3472517000.0,1.16764428812164,21482782000.0,0.496877163787614,,17453428417.6424,1.17539964226872,3285507000.00001,14586724000.0
LVA,2023,780177000.0,,20680294000.0,,,1.32006045677549,,1.1887641835159,9202724000.0,2593981000.0,,1.2335806625112,1.24180150509101,,1.14563146397852,1.10634503697625,,,1.20727135529209,,1320666000.00003,,,1.25044185167604,1.24485029227298,,32442738000.0,23240014000.0,838217000.000027,3.48963503246093,2829767000.0,,,3856386000.0,1.2731368106267,23181974000.0,0.504500228415462,,18254137187.7859,1.21352544463388,3706651999.99999,16973642000.0
LVA,2024,789467721.209634,,22367181757.0627,,,1.33532711342224,,1.23417964974089,9923476173.03132,2679792397.82902,,1.24592667124806,1.26579892233357,,1.1512014478701,1.08774593166063,,,1.22760665684858,,1919483266.48469,,,1.26381278735356,1.2543510619636,,34540344745.0451,24616868572.0137,1532093691.99671,6.03036059317755,2927665464.23913,,,3950206387.4204,1.30881103098234,23874242601.2267,0.501418502663914,,18808573575.0083,1.23082277759695,4048182334.21751,18318999422.8452
MEX,2015,,,4955651389000.0,0.874312534581689,,,0.893582349794993,,,,,0.788499575895381,0.848965298173627,,0.885998969682604,0.714896624578843,,,0.840846815017091,,,,,0.804519160343561,0.801133866458233,,,,,,,,,,0.858520970924055,,8.32759461886311,,,0.827821878207959,,
MEX,2016,,,5211606937000.0,0.89898307914404,,,0.92012601754252,,,,,0.890049712961496,0.902191516652727,,0.912993745393929,0.782597226248199,,,0.891950018657001,,,,,0.884708479424305,0.904583800753988,,,,,,,,,,0.906448748637469,,8.44604273293406,,,0.878333674946201,,
MEX,2017,,,5549476137000.0,0.953294744727088,,,0.963222923036117,,,,,0.954081454457077,0.954764430894239,,0.957131000166651,0.887715041211857,,,0.950529682857042,,,,,0.945281923066833,0.943002770513166,,,,,,,,,,0.957639774961766,,8.91355241279812,,,0.941415359467712,,
MEX,2018,,,5974564145000.0,1.0,,,1.0,,,,,1.00000000010594,0.999999999999996,,1.00000000009186,0.999999998854804,,,1.00000000001032,,,,,0.999999999820534,1.00000000002512,,,,,,,,,,1.0,,9.27636320284026,,,0.999999999999999,,
MEX,2019,,,6357467343000.0,1.03635961213044,,,1.03705005900576,,,,,1.01360580200681,1.02688865877192,,1.04353334426597,1.02483076765832,,,1.04319010226952,,,,,1.02209265123993,0.9933851589335,,,,,,,,,,1.02573365675931,,9.52836602716691,,,1.0273589171156,,
MEX,2020,,,6566367710000.0,1.07156302941117,,,1.07602756964527,,,,,1.06434655173414,1.08236977587496,,1.10671690036886,1.08717555431893,,,1.09138329563088,,,,,1.09795061043668,1.04572147019459,,,,,,,,,,1.07501310960926,,9.81496615681938,,,1.07961103807665,,
MEX,2021,,,7245298705000.0,1.13252648411509,,,1.12636844854803,,,,,1.13878347681878,1.14176894523709,,1.15191593463985,1.19887596777365,,,1.1403642804829,,,,,1.16697230666709,1.13097884075644,,,,,,,,,,1.13478197080516,,9.94168561157804,,,1.1477253165383,,
MEX,2022,,,8143441351000.0,1.2219539032448,,,1.21176641808746,,,,,1.21647231897897,1.2386672535461,,1.21604241842812,1.16918194123906,,,1.21445593724896,,,,,1.26362970438764,1.246469527902,,,,,,,,,,1.23727210946028,,9.68162592652987,,,1.21806283931851,,
MEX,2023,,,9076368056000.0,1.2895030369059,,,1.29338550251146,,,,,1.19201464551678,1.25841053510045,,1.2890446040544,1.00642551745288,,,1.26861962369266,,,,,1.24685796621955,1.04233154074258,,,,,,,,,,1.26087494584447,,9.65992954472795,,,1.20529980542013,,
MEX,2024,,,9637268036893.15,1.35057869388866,,,1.34660498697562,,,,,1.22479119129656,1.3014669379312,,1.3570212865959,0.994661122124601,,,1.32304564716513,,,,,1.26462518998905,1.03410671520085,,,,,,,,,,1.30927428443271,,9.8509952099473,,,1.24146823143172,,
NLD,2015,23279000000.0,323579000000.0,330949000000.0,,,0.909264493055606,,0.924748583978734,256158000000.0,58087000000.0,96433000000.0,0.921009135360315,0.877205714581699,0.901389784368508,0.876592569437792,0.886867754772478,,,0.882370088815864,,,,,0.880743568077853,0.919192319693284,,578924000000.0,322766000000.0,35228999999.9999,10.1804678582265,47238000000.0,,101638000000.0,124845000000.0,0.874950994196609,310816000000.0,0.80997816083591,,368896089199.108,0.879413269549362,70698000000.0,260251000000.0
NLD,2016,22199000000.0,333541000000.0,342619000000.0,,,0.910211627783626,,0.930273956768006,262193000000.0,56755000000.0,101322000000.0,0.895486976069326,0.881589430317369,0.900826745956923,0.878394515040849,0.889987075666665,,,0.887539705422117,,,,,0.882733840352459,0.889829325976258,,594226000000.0,332033000000.0,38191000000.0004,10.7813523340637,51770000000.0,,104116000000.0,124527000000.0,0.88109154881558,316041000000.0,0.795447617784904,,376842792836.16,0.883825121253313,73613000000.0,269006000000.0
NLD,2017,20813000000.0,345296000000.0,354481000000.0,,,0.921986406722384,,0.937255808577045,274203000000.0,68250000000.0,97159000000.0,0.920768671367264,0.895095464564028,0.912674129800943,0.891283099124233,0.893289956701807,,,0.900419812462989,,,,,0.888703404535392,0.917130636413656,,614100000000.0,339897000000.0,33448999999.9995,9.27310027445858,57561000000.0,,108794000000.0,126693000000.0,0.898250950975483,327261000000.0,0.782150059504033,,378398708769.39,0.896632930599607,76526000000.0,277955000000.0
NLD,2018,22263000000.0,361477000000.0,372935000000.0,,,0.936746554323856,,0.946441644511233,284895000000.0,68119000000.0,100257000000.0,0.939807752141989,0.917765097447077,0.931990370317921,0.920448674305525,0.917972974511344,,,0.923180450792863,,,,,0.912346109175377,0.935714762698256,,641419000000.0,356524000000.0,37226999999.9999,9.82795080084584,63803000000.0,,116519000000.0,130721000000.0,0.916917080988545,341560000000.0,0.776746556590424,,388829052694.302,0.91953452683727,82458000000.0,290477000000.0
NLD,2019,27270000000.0,378807000000.0,393048000000.0,,,0.961811527766202,,0.964204523561826,299120000000.0,75389000000.0,102263000000.0,0.944273549462082,0.942650317553546,0.952432505582245,0.950031016203617,0.943340572597991,,,0.950948910128585,,,,,0.938943840873467,0.933432147168864,,673697000000.001,374577000000.001,48300000000.0007,12.0194999589398,67051000000.0,,121468000000.0,140563000000.0,0.938411181016789,353547000000.0,0.76732898693401,,399160845029.722,0.944163466326015,88493000000.0,304555000000.0
NLD,2020,24952000000.0,392775000000.0,406328000000.0,,,0.972510361653923,,0.9827072014796,300462000000.0,78793000000.0,98469000000.0,0.919647898559269,0.963182355609792,0.966423357664234,0.969571972919981,0.974874596168976,,,0.973178282380531,,,,,0.964122975265253,0.902565213056321,,688838000000.0,388376000000.0,77838000000.0,18.8320171873185,67862000000.0,,123200000000.0,136923000000.0,0.957257309732862,335490000000.0,0.747828062344427,,405717455538.034,0.966162681920036,92313000000.0,314015000000.0
NLD,2021,25030000000.0,408557000000.0,423777000000.0,,,1.0,,1.0,309376000000.0,80103000000.0,101733000000.0,0.999485725639824,1.0,0.9991786042844,1.00011498116078,0.999621643982121,,,1.00002356116985,,,,,1.0000758454054,0.999157443895416,,719051000000.0,409675000000.0,73794999999.9997,16.9758801946147,76042000000.0,,127540000000.0,140890000000.0,0.999277701462193,360910000000.0,0.733514929356641,,409971121541.632,1.0,95745000000.0,328032000000.0
NLD,2022,24202000000.0,439828000000.0,454891000000.0,,,1.1163536070679,,1.0477786768389,333176000000.0,83482000000.0,104166000000.0,1.19165368873598,1.0679426112507,1.06987535564287,1.05563851991581,1.08306825237618,,,1.06171308049337,,,,,1.06693977620385,1.22044651900374,,779827000000.0,446651000000.0,59780000000.0001,12.6961068528819,88796000000.0,,145528000000.0,154500000000.0,1.07495295788072,411073000000.0,0.726469388236413,,415507484979.227,1.07220953045993,105880000000.0,349011000000.0
NLD,2023,21650000000.0,473549000000.0,489581000000.0,,,1.16208127170669,,1.11440681230019,374859000000.0,101584000000.0,106737000000.0,1.18246729023267,1.1323305487858,1.11558639925621,1.1198096280366,1.11323554082959,,,1.13972969799195,,,,,1.11123880519749,1.18011412150248,,868681000000.0,493822000000.0,65599000000.0,12.7260064562188,103844000000.0,,166538000000.0,181349000000.0,1.1489374666397,449873000000.0,0.739454013604858,,429807552054.407,1.13126163352119,111996000000.0,377585000000.0
