date,CH,AG,AI,AR,BE,BL,BS,FR,GE,GL,GR,JU,LU,NE,NW,OW,SG,SH,SO,SZ,TG,TI,UR,VD,VS,ZG,ZH,crea_recession
2004-08-31,3.4236,4.6450,-2.1258,-0.0772,3.3423,0.4637,-0.2849,-0.0740,-3.7052,1.6709,0.9211,-0.4137,5.7416,1.6965,-2.9560,5.1050,2.4140,2.4144,5.1748,-3.5355,2.0721,-4.5393,-1.3351,0.5849,-3.4842,4.3255,11.6272,0
2004-09-30,3.1531,4.9529,-0.9002,-0.9646,2.5132,0.2857,0.6546,0.1923,-3.4238,1.4538,0.3262,0.2722,7.2774,2.5396,-4.3484,5.0338,2.3321,1.6874,7.2351,-4.3155,1.1145,-4.5349,-0.0297,0.6815,-3.2076,4.2231,10.0954,0
2004-10-31,3.2055,5.2848,0.2732,-1.7944,2.8971,0.4154,2.5563,0.6210,-2.5298,0.9404,0.4717,0.4864,6.5337,2.6973,-5.2146,5.0531,1.9567,0.3823,7.6204,-2.9362,1.2108,-3.6166,1.7630,1.3094,-1.6843,3.7266,8.8481,0
2004-11-30,3.3026,5.2341,1.3614,-1.4627,3.5908,0.1757,4.2877,1.2568,-1.3210,-0.1523,1.1489,0.5468,4.1359,2.1749,-5.1051,5.4196,1.6602,-1.1516,6.4246,-1.3263,1.7745,-1.8972,4.9361,1.9436,0.5286,2.4142,7.8941,0
2004-12-31,3.3390,4.1231,2.4221,0.0129,3.9704,-0.0201,5.7266,1.8726,-0.9518,-1.8652,1.3355,0.9330,1.5963,1.7342,-4.0093,6.3425,1.7559,-1.9744,4.8155,-0.0563,1.7571,0.0136,8.5383,2.4300,2.4365,0.1640,7.6492,0
2005-01-31,2.8370,2.8594,1.1748,1.4485,3.6545,-0.1726,6.1214,1.7609,-1.8203,-4.8029,-0.9429,0.9312,-0.2335,1.4108,-2.3175,6.2358,1.5464,-2.0498,3.0807,0.0655,1.0049,1.0423,9.1486,2.5600,1.9461,-3.0124,7.2418,0
2005-02-28,1.3414,1.8239,-2.9969,0.8335,1.5679,-1.1419,4.9964,0.7938,-3.1069,-9.1584,-6.5417,-0.1143,-0.6659,0.9617,0.1279,4.2555,0.9434,-1.4850,0.6451,-1.2761,-0.4475,1.1409,4.8116,2.5654,-1.9052,-6.8206,5.2969,0
2005-03-31,-0.3725,0.8099,-8.3303,-1.7521,-1.0070,-2.6342,3.3102,-0.4631,-3.6689,-12.4139,-13.3095,-1.6159,-0.2564,-0.0070,3.3909,1.5237,1.0584,-1.1552,-1.5469,-3.4132,-1.8346,0.9709,-2.4834,2.8382,-7.4366,-10.2614,2.6653,0
2005-04-30,-1.1554,0.8098,-10.7349,-4.4598,-2.4959,-2.6013,1.6276,-0.7887,-2.6205,-12.3503,-15.6533,-1.7707,0.7109,-0.9201,5.4681,0.2566,1.8537,-1.0040,-2.3286,-5.0326,-2.0912,1.2202,-5.8961,3.3913,-9.3690,-11.3567,0.3537,0
2005-05-31,-0.3983,2.1993,-7.5312,-4.5322,-3.0941,-0.2213,1.2915,0.4214,0.2608,-8.9123,-10.2599,-0.2030,1.6089,-0.6488,5.6138,0.7843,2.2810,-0.4265,-1.5206,-3.7905,-0.4969,2.6182,-3.3666,4.6160,-5.2590,-7.9144,-0.6344,0
2005-06-30,1.4427,3.0442,-0.0607,-1.3063,-3.3355,2.7937,2.4883,2.6618,4.5831,-3.6482,0.0785,2.7015,1.6796,0.6978,4.0988,2.6965,2.9134,0.4302,0.6097,0.5798,2.1891,4.8320,3.3853,6.1033,3.2454,-1.0210,-0.1601,0
2005-07-31,2.9931,2.4676,5.1496,2.5515,-3.0707,5.3370,4.1452,4.3118,8.8272,0.6939,7.2473,5.1793,0.3388,1.8559,3.3491,4.6600,3.5891,0.3743,2.0964,4.6276,4.3141,6.6259,8.8416,7.2408,9.2367,4.4575,0.6601,0
2005-08-31,3.8884,2.0840,6.6745,5.5942,-1.4020,6.8797,5.5511,4.7210,10.5646,2.8695,9.3113,6.0276,-1.2996,2.0088,3.5093,5.8829,3.9044,0.0916,2.1003,7.0733,4.9980,7.2923,11.7740,7.4145,10.9078,7.4708,1.5804,0
2005-09-30,4.2539,3.0840,5.5660,7.8975,0.5386,7.8417,5.5454,3.9680,9.0488,3.5395,7.8693,5.5492,-1.4300,1.3674,3.6925,6.5026,3.8072,-0.0192,1.1636,7.6565,5.2612,6.6541,12.6030,6.9491,9.1325,8.4483,2.9804,0
2005-10-31,4.7341,4.3834,5.2620,9.4238,2.6028,8.8361,4.4349,3.3464,6.4202,4.6704,6.6912,4.4211,0.3603,1.6398,3.7193,7.5797,4.6892,1.2194,1.6242,7.6236,5.7271,5.4666,12.7945,6.5209,6.9037,7.9809,4.7176,0
2005-11-30,5.2465,4.9480,5.4920,9.1326,4.3251,10.6041,2.9688,2.7363,4.3803,6.9423,6.5716,2.8736,2.8349,2.3226,3.7402,9.5058,5.8405,3.5725,3.3126,7.1539,6.2417,3.8854,11.8299,6.5024,5.3323,6.7571,6.2180,0
2005-12-31,5.5080,5.4494,4.8092,6.9057,4.9473,11.6764,1.3422,1.9758,4.0861,8.9023,6.8701,1.4127,5.1223,2.2632,3.7616,11.4429,6.6235,5.4650,4.2785,6.6083,7.2543,2.3501,10.0188,6.3650,4.9221,5.2997,6.9818,0
2006-01-31,5.8340,5.9569,4.4012,5.4639,5.0650,11.5503,0.2339,1.8976,5.2796,9.8898,7.5671,0.9349,6.0799,1.8265,3.0999,13.2780,7.6402,6.1740,4.0956,6.5032,8.4750,1.5860,8.8210,6.3251,5.9438,4.6518,7.6369,0
2006-02-28,6.1666,6.3012,4.0649,5.6243,5.0517,10.6180,0.0301,2.5069,6.7044,9.7289,8.8350,1.0434,5.8907,1.0644,1.2541,13.9798,8.1465,6.0240,3.8561,6.7089,8.9654,1.0930,8.8054,6.2801,7.6305,5.4795,8.3267,0
2006-03-31,6.3649,6.1889,3.7270,6.3045,5.4730,9.7554,0.9373,2.8390,7.3990,8.5697,10.3017,0.9444,5.7971,0.6713,-1.6129,13.3721,7.7269,5.8546,3.3886,6.7534,8.6581,0.7121,9.6886,5.9326,9.4015,6.3027,8.7540,0
2006-04-30,6.4415,5.1864,3.6539,7.1583,5.7649,8.4209,2.4068,2.8174,7.3910,8.0793,10.4463,0.9052,6.2924,1.2150,-3.5669,13.4417,6.9387,5.5044,3.3109,7.1968,8.4505,1.1492,11.0051,5.4734,9.8389,5.8822,9.2606,0
2006-05-31,6.7121,5.0580,4.5681,8.9010,6.6265,7.4902,3.3628,3.0582,6.4363,9.4011,9.5576,1.8176,7.8572,2.3457,-3.4525,15.1160,6.6409,5.4161,4.2618,8.6498,9.4330,1.6231,12.6191,5.1255,8.7950,6.0275,9.7144,0
2006-06-30,7.2077,6.7546,6.8303,11.3327,7.6295,7.8997,3.3389,3.7667,4.2425,11.9375,8.8636,3.3106,9.9658,3.9774,-1.7174,17.8218,6.9842,6.5496,5.3441,10.7218,11.1277,1.9203,13.7701,4.9245,6.9313,7.8460,10.2392,0
2006-07-31,7.7768,9.4421,10.0354,12.9894,8.2602,9.2431,2.6831,4.7555,1.5093,15.3851,9.6725,4.4414,11.5292,5.6322,-0.9098,20.6851,7.8903,8.4417,6.6309,12.2752,13.0075,1.6545,14.0430,4.6466,6.2397,9.8731,10.9259,0
2006-08-31,8.5669,11.4477,13.5320,13.5524,7.7063,10.9965,2.2800,5.7068,1.1860,19.1066,12.2752,5.3425,11.7009,7.1079,-0.7127,22.5537,9.2219,10.7946,8.1700,14.0511,15.6258,1.4574,13.0011,4.9047,7.1793,12.2198,12.0204,0
2006-09-30,9.2323,11.8201,16.8519,13.6207,6.7325,12.2963,2.4190,6.8150,3.5373,21.8870,15.3490,6.1953,10.2296,8.4351,-0.2641,23.0745,10.2924,12.5439,9.2411,15.5736,17.7080,1.7899,11.1145,5.4558,8.9190,14.8292,12.4825,0
2006-10-31,9.1262,11.0994,16.9139,13.4619,5.9386,12.5299,2.3851,7.6446,5.5211,22.1161,15.8894,6.2607,7.8595,8.7699,-0.0549,22.8214,9.9625,12.4690,9.2637,15.8090,18.0155,2.5321,9.2544,6.0000,9.5043,15.9922,11.6996,0
2006-11-30,8.1200,10.2153,13.3197,13.5066,5.5944,10.6414,1.9770,7.3231,5.5849,19.2565,13.0372,5.5565,5.9563,8.1929,-0.5899,21.6754,8.5920,10.7749,7.9801,14.3269,16.2178,2.9481,6.7280,5.9274,8.0317,14.2859,9.9747,0
2006-12-31,6.7806,9.2957,8.5467,13.7319,5.6121,7.6387,1.3081,6.2794,4.5328,15.4757,8.4431,4.3626,4.8933,6.9580,-1.9459,20.3169,6.8753,8.7930,6.2283,11.9005,13.5003,2.5798,4.0461,5.3788,5.3113,10.6174,8.3856,0
2007-01-31,6.3157,8.5643,6.5002,13.9899,5.7839,6.1898,0.7547,5.2292,4.2228,15.0082,6.3890,3.9318,5.4486,5.9010,-3.2464,19.7499,6.1084,7.4580,5.9626,11.6073,12.5076,2.1170,4.4740,5.2280,3.9611,9.3517,8.0760,0
2007-02-28,7.1514,7.4276,9.0754,14.9495,6.3098,7.2221,1.1339,5.2529,5.5508,18.2152,7.9578,5.2206,6.8862,6.2841,-3.1675,20.3348,7.0768,7.4343,6.9710,13.8858,14.5316,2.9484,9.1971,5.9137,5.1558,11.3777,9.0363,0
2007-03-31,8.6107,6.8550,15.2350,17.5605,6.4965,9.0794,1.6744,6.8360,8.3317,23.2158,12.4439,8.1738,7.5019,8.1581,-1.2257,22.0866,8.9829,8.2222,8.6354,17.6488,17.5260,4.6638,16.0247,7.0879,7.9974,16.0808,10.0784,0
2007-04-30,9.2675,6.5008,20.2857,20.8884,6.1809,10.3718,1.6329,8.7243,10.8734,26.8947,15.6295,10.3898,6.3904,10.1679,0.8433,22.7820,9.6712,8.4262,9.2591,19.6772,17.8205,5.6786,19.5698,7.6521,9.9132,19.9476,9.8934,0
2007-05-31,9.0200,6.1420,22.1285,23.1523,5.3811,10.3751,1.6694,9.4060,12.4695,28.1894,15.9719,10.5333,5.1370,11.2996,2.1901,22.0131,9.2806,7.6555,8.2925,18.1854,15.2831,6.0296,18.2880,7.3365,10.0251,20.9038,9.2064,0
2007-06-30,7.9879,6.1183,20.3121,23.0682,4.5480,8.9591,2.2462,8.6658,12.5357,26.9382,13.7846,8.9865,4.4510,10.5803,2.6149,19.6249,8.2044,5.6815,6.8118,14.0718,11.9389,5.4760,13.7991,6.3351,8.7435,18.6737,7.7693,0
2007-07-31,6.6894,5.6289,16.6913,20.8628,4.2812,6.9217,2.8842,7.1825,10.5945,23.1291,11.1183,7.0809,4.3262,8.4538,2.2335,16.6466,7.0530,3.7605,5.7516,10.9810,9.2659,4.2136,10.2130,5.2667,7.6199,16.0274,6.0448,0
2007-08-31,5.1433,4.2973,10.9368,15.7989,4.5915,4.3523,2.5429,5.4567,6.4946,16.0438,7.9757,5.0221,4.3273,5.4738,0.5757,13.5053,5.5839,1.6030,4.8042,8.6849,6.3607,2.6090,8.0813,4.5757,6.1663,13.0636,4.4996,0
2007-09-30,3.4384,1.8305,3.0772,8.1525,5.1431,1.9621,1.2462,3.5762,2.7549,6.9750,4.6748,2.7534,3.4173,2.4756,-1.6110,10.5000,3.9808,-0.9688,3.7256,6.1745,2.7516,0.8546,6.4652,4.0052,4.3196,9.6447,3.0247,0
